well_id,well_enc,twt,rhob,vp,vs,formation,seis_near,seis_mid,seis_far,bg_vel
well_01,0,2368.5,2.565010375,4670.958401,2436.497461,2,-4795.890619158065,-6858.103352513817,-4013.93236546685,4315.929107386331
well_01,0,2369.0,2.565010375,4670.958401,2438.524703,2,-6153.688616136986,-8208.057985184585,-4743.57248279723,4314.786172054733
well_01,0,2369.5,2.565010375,4670.958401,2438.524703,2,-7544.130418653304,-9502.903159862659,-5378.694337075271,4313.704646490117
well_01,0,2370.0,2.565010375,4670.958401,2441.599922,2,-8922.288391923568,-10709.08438839839,-5908.1187883851035,4312.685460982086
well_01,0,2370.5,2.565010375,4670.958401,2442.74357,2,-10243.234901164327,-11793.047182642138,-6320.666696810861,4311.72946088619
well_01,0,2371.0,2.565010375,4670.958401,2442.74357,2,-11462.042311592118,-12721.237054444253,-6605.158922436676,4310.837151821754
well_01,0,2371.5,2.565010375,4670.958401,2445.8294539999997,2,-12533.782988423496,-13460.099515655089,-6750.416325346678,4310.008954474052
well_01,0,2372.0,2.565010375,4670.958401,2445.8294539999997,2,-13413.529296875002,-13976.080078125,-6745.259765625,4309.245289528357
well_01,0,2372.5,2.565010375,4670.958401,2445.8294539999997,2,-14060.507503071292,-14241.31922107201,-6583.202897332664,4308.546577669942
well_01,0,2373.0,2.562956347,4670.958401,2445.8294539999997,2,-14450.55947676947,-14250.737293184815,-6276.530550438257,4307.913239584082
well_01,0,2373.5,2.562956347,4670.958401,2445.8294539999997,2,-14563.680988634747,-14004.949610519789,-5842.220348887255,4307.345695956044
well_01,0,2374.0,2.562956347,4670.958401,2445.8294539999997,2,-14379.86780933233,-13504.571489133294,-5297.249916625132,4306.844367471109
well_01,0,2374.5,2.562956347,4670.958401,2445.8294539999997,2,-13879.11570952744,-12750.2182450817,-4658.596877597371,4306.409674814543
well_01,0,2375.0,2.562956347,4670.958401,2445.8294539999997,2,-13041.420459885278,-11742.505194421374,-3943.238855749443,4306.042038671622
well_01,0,2375.5,2.562956347,4670.958401,2447.415527,2,-11846.77783107106,-10482.047653208687,-3168.1534750268274,4305.74187972762
well_01,0,2376.0,2.562956347,4670.958401,2447.415527,2,-10275.18359375,-8969.460937500002,-2350.318359375001,4305.509618667808
well_01,0,2376.5,2.562956347,4670.958401,2447.415527,2,-8321.361507381229,-7214.266396346338,-1507.163657049417,4305.34567617746
well_01,0,2377.0,2.562956347,4670.958401,2447.415527,2,-6038.947286599586,-5261.609510777319,-657.9296135454476,4305.250472941849
well_01,0,2377.5,2.562956347,4670.958401,2447.415527,2,-3496.3046348338303,-3165.5417948172185,177.69100133156067,4305.224429646247
well_01,0,2378.0,2.562956347,4670.958401,2447.415527,2,-761.7972555127235,-980.1147624903056,980.0054177762597,4305.267966975927
well_01,0,2378.5,2.562956347,4670.958401,2447.415527,2,2096.211147934974,1240.6200721791452,1729.320865983301,4305.381505616165
well_01,0,2379.0,2.562956347,4670.958401,2447.415527,2,5009.3568720805015,3442.611195166861,2405.9445761473366,4305.56546625223
well_01,0,2379.5,2.562956347,4670.958401,2447.415527,2,7909.276213495096,5571.80709244857,2990.1837784630193,4305.820269569396
well_01,0,2380.0,2.562956347,4670.958401,2447.415527,2,10727.60546875,7574.15625,3462.345703125,4306.146336252938
well_01,0,2380.5,2.562956347,4670.958401,2454.2938059999997,2,13399.16543521462,9401.21324807723,3807.0252806572853,4306.543993883677
well_01,0,2381.0,2.562956347,4670.958401,2454.2938059999997,2,15871.51491345102,11026.957044057765,4025.968242901295,4307.013197624636
well_01,0,2381.5,2.562956347,4670.958401,2462.461472,2,18095.397204819437,12430.97268959945,4125.208022027807,4307.553809534387
well_01,0,2382.0,2.562956347,4670.958401,2462.461472,2,20021.555610680105,13592.845236360141,4110.778050207593,4308.165691671501
well_01,0,2382.5,2.562956347,4661.775783,2462.461472,2,21600.733432393263,14492.159735997688,3988.7117596114313,4308.848706094554
well_01,0,2383.0,2.562956347,4661.775783,2470.4764649999997,2,22783.673971319142,15108.501240169946,3765.0425824100953,4309.602714862116
well_01,0,2383.5,2.562956347,4661.775783,2470.4764649999997,2,23521.120528817977,15421.454800534764,3445.8039507743597,4310.427580032758
well_01,0,2384.0,2.562956347,4661.775783,2474.900883,2,23763.81640625,15410.60546875,3037.0292968750005,4311.3231636650535
well_01,0,2384.5,2.562956347,4661.775783,2474.900883,2,23481.469152814265,15066.253774215633,2546.8829041407366,4312.289327817576
well_01,0,2385.0,2.562956347,4661.775783,2474.900883,2,22719.64330906505,14421.562157300168,1992.0524610320638,4313.325934548898
well_01,0,2385.5,2.562956347,4661.775783,2474.900883,2,21542.867663395446,13520.408536114244,1391.3565072674191,4314.432845917589
well_01,0,2386.0,2.562956347,4661.775783,2474.900883,2,20015.671004198553,12406.670828768494,763.6135825652431,4315.609923982223
well_01,0,2386.5,2.562956347,4661.775783,2474.900883,2,18202.58211986747,11124.22695337356,127.64222664397394,4316.857030801372
well_01,0,2387.0,2.562956347,4661.775783,2474.900883,2,16168.129798795286,9716.954828040076,-497.73902077794907,4318.174028433611
well_01,0,2387.5,2.562956347,4661.775783,2474.900883,2,13976.842829375099,8228.732370878675,-1093.7116199820866,4319.560778937508
well_01,0,2388.0,2.562956347,4661.775783,2474.900883,2,11693.25,6703.4375,-1641.4570312500002,4321.017144371638
well_01,0,2388.5,2.562956347,4661.775783,2474.900883,2,9378.751139716078,5181.971674896667,-2123.891854343033,4322.542986794573
well_01,0,2389.0,2.562956347,4661.775783,2474.900883,2,7082.23024018138,3693.330520589223,-2530.8732469416564,4324.138168264884
well_01,0,2389.5,2.562956347,4661.775783,2474.900883,2,4849.442333706944,2263.5332034802004,-2853.993506206124,4325.802550841145
well_01,0,2390.0,2.562956347,4661.775783,2474.900883,2,2726.1424526038054,918.598889972131,-3084.8449292966893,4327.535996581928
well_01,0,2390.5,2.562956347,4661.775783,2474.900883,2,758.085629183003,-315.4532535324555,-3215.0198133736058,4329.3384047436175
well_01,0,2391.0,2.562956347,4661.775783,2474.900883,2,-1008.9731042444233,-1412.6040606310264,-3236.110455597128,4331.209823373852
well_01,0,2391.5,2.562956347,4661.775783,2474.900883,2,-2529.2787153674367,-2346.8343649210515,-3139.709153127508,4333.150337718084
well_01,0,2392.0,2.562956347,4661.775783,2474.900883,2,-3757.076171875,-3092.1250000000005,-2917.4082031250005,4335.1600330217625
well_01,0,2392.5,2.562956347,4661.775783,2497.042509,2,-4658.716921517443,-3628.919228990284,-2564.8509634531765,4337.238994530341
well_01,0,2393.0,2.562956347,4661.775783,2497.042509,2,-5248.978332290565,-3963.510033114088,-2093.8850347888765,4339.387307489272
well_01,0,2393.5,2.562956347,4661.775783,2497.042509,2,-5554.744252251536,-4108.65282311854,-1520.4090785122605,4341.605057144002
well_01,0,2394.0,2.562956347,4661.775783,2497.042509,2,-5602.898529457523,-4077.1030097507673,-860.3217560034873,4343.8923287399875
well_01,0,2394.5,2.562956347,4661.775783,2497.042509,2,-5420.325011965695,-3881.6160037578998,-129.52172864271552,4346.2492075226755
well_01,0,2395.0,2.562956347,4661.775783,2497.042509,2,-5033.907547833219,-3534.947215887064,656.0923421898956,4348.675778737521
well_01,0,2395.5,2.562956347,4661.775783,2497.042509,2,-4470.529985117266,-3049.8520568853883,1480.621795114187,4351.172127629971
well_01,0,2396.0,2.562956347,4652.171428000001,2493.3535850000003,2,-3757.076171875001,-2439.0859375000005,2328.16796875,4353.738339445483
well_01,0,2396.5,2.562956347,4652.171428000001,2493.3535850000003,2,-2919.7977831751173,-1716.3389255004727,3183.3269390822497,4356.374499429502
well_01,0,2397.0,2.562956347,4652.171428000001,2493.3535850000003,2,-1982.417802132402,-899.0397167461541,4032.6737315561454,4359.080692827484
well_01,0,2397.5,2.562956347,4672.096042,2497.042509,2,-968.0270388731641,-5.551664118835774,4863.278108981972,4361.857004884877
well_01,0,2398.0,2.562956347,4672.096042,2497.042509,2,100.28369647628574,945.7618794996888,5662.209834170013,4364.703520847134
well_01,0,2398.5,2.562956347,4672.096042,2497.042509,2,1199.4235937896367,1936.5375612276273,6416.538669930552,4367.620325959708
well_01,0,2399.0,2.562956347,4672.096042,2497.042509,2,2306.3018429405793,2948.4120281831865,7113.3343790738745,4370.607505468046
well_01,0,2399.5,2.567846718,4672.096042,2497.042509,2,3397.827633802804,3963.021927484575,7739.666724410261,4373.665144617603
well_01,0,2400.0,2.567846718,4672.096042,2497.042509,2,4450.91015625,4962.00390625,8282.60546875,4376.793328653829
well_01,0,2400.5,2.567846718,4672.096042,2497.042509,2,5444.96378694496,5928.267446556139,8731.569379762117,4379.991827403783
well_01,0,2401.0,2.553708931,4703.206464,2488.777847,2,6369.423649706887,6849.8133703135445,9085.373244550625,4383.259149020954
well_01,0,2401.5,2.55513503,4808.291558,2476.47885,2,7216.230055144092,7715.915334391244,9345.18085507827,4386.593486240444
well_01,0,2402.0,2.552735755,4807.275294,2465.4324100000003,2,7977.323313864879,8515.846995658261,9512.156003307813,4389.993031797344
well_01,0,2402.5,2.546676556,4600.5793810000005,2340.610349,2,8644.643736477556,9238.88201098362,9587.462481202005,4393.455978426757
well_01,0,2403.0,2.551876719,4594.998778,2319.7544829999997,2,9210.13163359043,9874.294037236348,9572.264080723597,4396.980518863779
well_01,0,2403.5,2.548938651,4600.5793810000005,2340.610349,2,9665.727315811808,10411.356731285467,9467.724593835343,4400.564845843507
well_01,0,2404.0,2.54636026,4600.5793810000005,2340.610349,2,10003.37109375,10839.343750000002,9275.007812500002,4404.207152101041
well_01,0,2404.5,2.546038278,4773.7200299999995,2396.06517,2,10215.666516163099,11149.749356255903,8996.739661894915,4407.905630371474
well_01,0,2405.0,2.552735755,4807.275294,2461.73982,2,10297.870084408365,11342.950236956818,8641.394600055815,4411.658473389911
well_01,0,2405.5,2.554939998,4807.275294,2461.73982,2,10245.90153799284,11421.543685013332,8218.909218233024,4415.463873891442
well_01,0,2406.0,2.552735755,4807.275294,2451.436991,2,10055.680616423573,11388.126993336018,7739.220107676865,4419.32002461117
well_01,0,2406.5,2.548963334,4797.24053,2394.3060600000003,2,9723.12705920761,11245.297454835449,7212.263859637659,4423.22511828419
well_01,0,2407.0,2.548963334,4797.24053,2406.490034,2,9244.160605851997,10995.652362422206,6647.977065365731,4427.177347645602
well_01,0,2407.5,2.552735755,4807.275294,2451.436991,2,8614.70099586378,10641.789009006863,6056.296316111404,4431.1749054305
well_01,0,2408.0,2.552735755,4807.275294,2451.436991,2,7830.667968750002,10186.3046875,5447.158203125001,4435.2159843739855
well_01,0,2408.5,2.552735755,4807.275294,2451.436991,2,6893.667778712703,9633.120634096527,4828.670417024679,4439.2987772111555
well_01,0,2409.0,2.552735755,4807.275294,2447.744402,2,5828.052738733876,8991.45385812871,4201.625045899945,4443.4214766771065
well_01,0,2409.5,2.552735755,4807.275294,2447.744402,2,4663.861676490507,8271.845312213141,3564.9852772081404,4447.582275506937
well_01,0,2410.0,2.552735755,4807.275294,2447.744402,2,3431.1334196595813,7484.8359489664235,2917.714298406606,4451.779366435743
well_01,0,2410.5,2.552735755,4807.275294,2447.744402,2,2159.906795918082,6640.966721005152,2258.7752969526828,4456.01179999449
well_01,0,2411.0,2.552735755,4807.275294,2447.744402,2,880.220632942996,5750.7785809459265,1587.1314603037138,4460.282057897596
well_01,0,2411.5,2.552735755,4807.275294,2451.436991,2,-377.88624158869266,4824.8124814053435,901.7459759170391,4464.5934796553465
well_01,0,2412.0,2.552735755,4807.275294,2451.436991,2,-1584.3749999999995,3873.609375,201.58203125000034,4468.949404778027
well_01,0,2412.5,2.552735755,4807.275294,2451.436991,2,-2713.7558515339224,2905.7208280000764,-515.4661603158946,4473.353172775922
well_01,0,2413.0,2.554392167,4811.184215,2406.490034,2,-3758.7351531133936,1921.7408612900608,-1255.7802817024692,4477.808123159319
well_01,0,2413.5,2.548963334,4797.24053,2406.490034,2,-4716.568298581329,920.2741094080252,-2026.8109899073809,4482.317595438498
well_01,0,2414.0,2.548983278,4731.533334000001,2321.179144,2,-5584.510681780643,-100.07479310796043,-2836.0089419282876,4486.8849291237475
well_01,0,2414.5,2.549487756,4558.392685,2311.769682,2,-6359.817696554252,-1140.7012117198265,-3690.824794762845,4491.513463725351
well_01,0,2415.0,2.548653163,4536.692114,2294.769703,2,-7039.7447367450695,-2203.000511889502,-4598.709205408712,4496.206538753597
well_01,0,2415.5,2.548653163,4518.657077000001,2294.769703,2,-7621.547196196015,-3288.3680590789163,-5567.112830863544,4500.967493718766
well_01,0,2416.0,2.5555715830000003,4558.392685,2316.920358,2,-8102.480468750002,-4398.19921875,-6603.486328125,4505.799668131145
well_01,0,2416.5,2.555829891,4808.291558,2464.331045,2,-8486.15058290416,-5535.333680899076,-7712.498372196646,4510.70640150102
well_01,0,2417.0,2.555829891,4808.291558,2464.331045,2,-8801.566105772488,-6708.388433660045,-8887.689710105693,4515.691033338675
well_01,0,2417.5,2.555829891,4808.291558,2464.331045,2,-9084.0862391232,-7927.424789701199,-10119.819106885256,4520.756903154392
well_01,0,2418.0,2.555829891,4808.291558,2464.331045,2,-9369.07018472451,-9202.504061690832,-11399.645327568456,4525.907350458461
well_01,0,2418.5,2.555829891,4808.291558,2464.331045,2,-9691.877144344635,-10543.687562297235,-12717.927137188412,4531.145714761167
well_01,0,2419.0,2.555829891,4808.291558,2464.331045,2,-10087.866319751778,-11961.0366041887,-14065.423300778244,4536.475335572791
well_01,0,2419.5,2.555829891,4808.291558,2464.331045,2,-10592.396912714165,-13464.612500033523,-15432.892583371065,4541.89955240362
well_01,0,2420.0,2.555829891,4808.291558,2464.331045,2,-11240.828125,-15064.4765625,-16811.09375,4547.4217047639395
well_01,0,2420.5,2.555829891,4808.291558,2464.331045,2,-12059.785371536942,-16764.62404996041,-18187.83023737213,4553.04328450026
well_01,0,2421.0,2.555829891,4808.291558,2464.331045,2,-13040.958919890403,-18544.786003603,-19539.08416889039,4558.758392803989
well_01,0,2421.5,2.555829891,4808.291558,2464.331045,2,-14167.305250785244,-20378.627410320023,-20837.88233963168,4564.559283202765
well_01,0,2422.0,2.555829891,4808.291558,2464.331045,2,-15421.780844946312,-22239.813257003716,-22057.25154467289,4570.4382092242195
well_01,0,2422.5,2.555829891,4808.291558,2464.331045,2,-16787.342183098466,-24102.008530546314,-23170.218579090935,4576.387424395991
well_01,0,2423.0,2.555829891,4808.291558,2464.331045,2,-18246.945745966565,-25938.878217840065,-24149.8102379627,4582.399182245713
well_01,0,2423.5,2.555829891,4808.291558,2464.331045,2,-19783.548014275457,-27724.087305777215,-24969.053316365094,4588.465736301017
well_01,0,2424.0,2.555829891,4808.291558,2464.331045,2,-21380.105468750004,-29431.30078125,-25600.974609375004,4594.579340089544
well_01,0,2424.5,2.555829891,4808.291558,2464.331045,2,-23013.73911991292,-31031.069083187514,-26022.682070679344,4600.732247138923
well_01,0,2425.0,2.555829891,4808.291558,2464.331045,2,-24638.228097478397,-32481.48445866623,-26227.60828840502,4606.916710976793
well_01,0,2425.5,2.555829891,4808.291558,2464.331045,2,-26201.516060958485,-33737.52460679947,-26213.267009288968,4613.124985130789
well_01,0,2426.0,2.555829891,4808.291558,2464.331045,2,-27651.546669865245,-34754.16722670057,-25977.17198006811,4619.349323128546
well_01,0,2426.5,2.552209974,4749.611229,2467.634107,2,-28936.263583710723,-35486.390017482845,-25516.836947479358,4625.581978497696
well_01,0,2427.0,2.552209974,4749.611229,2467.634107,2,-30003.61046200697,-35889.17067825963,-24829.775658259645,4631.815204765877
well_01,0,2427.5,2.555282937,4710.9497759999995,2450.488569,3,-30801.530964266047,-35917.48690814424,-23913.50185914588,4638.041255460721
well_01,0,2428.0,2.555282937,4710.9497759999995,2450.488569,3,-31277.96875,-35526.31640625,-22765.529296875,4644.252384109866
well_01,0,2428.5,2.555282937,4710.9497759999995,2450.488569,3,-31388.5921179276,-34681.55232267285,-21389.015506971984,4650.4408442409485
well_01,0,2429.0,2.555282937,4710.9497759999995,2461.0360809999997,3,-31119.967923594453,-33392.749611439125,-19809.693180114045,4656.598889381598
well_01,0,2429.5,2.555282937,4710.9497759999995,2470.677332,3,-30466.387661752884,-31680.378677557776,-18058.93879576647,4662.718773059454
well_01,0,2430.0,2.555282937,4710.9497759999995,2470.677332,3,-29422.142827155218,-29564.909926037766,-16168.12883339453,4668.792748802149
well_01,0,2430.5,2.555282937,4710.9497759999995,2481.358293,3,-27981.52491455377,-27066.813761888032,-14168.639772463512,4674.814568787213
well_01,0,2431.0,2.555282937,4710.9497759999995,2481.358293,3,-26138.82541870087,-24206.560590117526,-12091.848092438688,4680.783979791749
well_01,0,2431.5,2.555282937,4710.9497759999995,2481.358293,3,-23888.33583434884,-21004.6208157352,-9969.13027278534,4686.702227242757
well_01,0,2432.0,2.555282937,4710.9497759999995,2481.358293,3,-21224.34765625,-17481.46484375,-7831.86279296875,4692.570556567229
well_01,0,2432.5,2.552209974,4710.9497759999995,2489.5140760000004,3,-18151.58633232689,-13667.325370627936,-5709.979853726132,4698.390213192168
well_01,0,2433.0,2.552209974,4710.9497759999995,2489.5140760000004,3,-14716.513123182867,-9631.484258663217,-3627.646540882457,4704.162442544571
well_01,0,2433.5,2.552209974,4710.9497759999995,2489.5140760000004,3,-10976.023242591513,-5452.9856616071065,-1607.5856615346306,4709.888490051431
well_01,0,2434.0,2.552209974,4710.9497759999995,2489.5140760000004,3,-6987.011904326407,-1210.873733210873,327.47997722043993,4715.569601139751
well_01,0,2434.5,2.552209974,4710.9497759999995,2489.5140760000004,3,-2806.3743221611244,3015.8073727742194,2154.8275682858452,4721.207021236524
well_01,0,2435.0,2.552209974,4710.9497759999995,2489.5140760000004,3,1508.9942901307559,7148.013502596907,3851.734304564679,4726.801995768751
well_01,0,2435.5,2.555282937,4710.9497759999995,2484.061142,3,5902.198718775657,11106.700502505919,5395.477378960033,4732.355770163429
well_01,0,2436.0,2.555282937,4710.9497759999995,2484.061142,3,10316.34375,14812.82421875,6763.333984375,4737.869589847554
well_01,0,2436.5,2.555282937,4710.9497759999995,2484.061142,3,14689.459122345002,18195.429557442883,7938.330218926986,4743.344700248123
well_01,0,2437.0,2.555282937,4710.9497759999995,2484.061142,3,18939.274383611057,21215.91766415839,8926.487801590647,4748.782346792138
well_01,0,2437.5,2.555282937,4710.9497759999995,2484.061142,3,22978.444033913354,23843.77874433532,9739.57735655495,4754.183774906591
well_01,0,2438.0,2.555282937,4710.9497759999995,2484.061142,3,26719.62257336708,26048.5030034125,10389.369508008862,4759.550230018482
well_01,0,2438.5,2.555282937,4710.9497759999995,2484.061142,3,30075.464502087423,27799.580646828737,10887.634880141357,4764.88295755481
well_01,0,2439.0,2.555282937,4710.9497759999995,2484.061142,3,32958.624320189556,29066.501880022864,11246.1440971414,4770.183202942569
well_01,0,2439.5,2.555282937,4710.9497759999995,2484.061142,3,35281.75652778869,29818.756908433676,11476.667783197958,4775.452211608759
well_01,0,2440.0,2.555282937,4710.9497759999995,2484.061142,3,36957.51562500001,30025.8359375,11590.976562500002,4780.691228980378
well_01,0,2440.5,2.555282937,4710.9497759999995,2484.061142,3,37917.42937022959,29672.37046940863,11601.83625749054,4785.900928677562
well_01,0,2441.0,2.555282937,4710.9497759999995,2484.061142,3,38168.51855504723,28803.557193338253,11525.993483628761,4791.079697093014
well_01,0,2441.5,2.555282937,4710.9497759999995,2484.061142,3,37736.67722931359,27479.734095215525,11381.190054627887,4796.225348812575
well_01,0,2442.0,2.555282937,4710.9497759999995,2484.061142,3,36647.79944288934,25761.239160967125,11185.167784201143,4801.335698422086
well_01,0,2442.5,2.555282937,4710.9497759999995,2484.061142,3,34927.77924563518,23708.410376519703,10955.668486061757,4806.408560507389
well_01,0,2443.0,2.555282937,4710.9497759999995,2484.061142,3,32602.510687411785,21381.58572779994,10710.433973922954,4811.4417496543265
well_01,0,2443.5,2.555282937,4710.9497759999995,2484.061142,3,29697.88781807984,18841.10320073448,10467.20606149796,4816.433080448737
well_01,0,2444.0,2.555282937,4710.9497759999995,2484.061142,3,26239.8046875,16147.300781249998,10243.7265625,4821.380367476466
well_01,0,2444.5,2.555282937,4710.9497759999995,2484.061142,3,22274.646535927317,13361.192320873526,10054.585966320812,4826.281425323352
well_01,0,2445.0,2.555282937,4710.9497759999995,2477.873013,3,17930.763365194198,10546.495133533535,9901.769465066187,4831.13406857524
well_01,0,2445.5,2.555282937,4710.9497759999995,2477.873013,3,13356.9963675274,7767.602398758874,9784.110926520421,4835.936111817968
well_01,0,2446.0,2.555282937,4710.9497759999995,2477.873013,3,8702.186735153691,5088.907296078388,9700.44421846782,4840.68536963738
well_01,0,2446.5,2.555282937,4710.9497759999995,2477.873013,3,4115.175660299831,2574.80300502091,9649.603208692673,4845.379656619315
well_01,0,2447.0,2.555282937,4710.9497759999995,2477.873013,3,-255.19566480740968,289.68270511529136,9630.421764979288,4850.0167873496175
well_01,0,2447.5,2.555282937,4710.9497759999995,2477.873013,3,-4260.086047941275,-1702.0604241096255,9641.733755111964,4854.594576414127
well_01,0,2448.0,2.555282937,4710.9497759999995,2477.873013,3,-7750.654296875002,-3336.033203125,9682.373046875,4859.110838398686
well_01,0,2448.5,2.555282937,4710.9497759999995,2477.873013,3,-10604.734492820684,-4563.602063693747,9748.96903570399,4863.563387889137
well_01,0,2449.0,2.555282937,4710.9497759999995,2477.873013,3,-12806.861810745868,-5399.171882745834,9829.333227639694,4867.95003947132
well_01,0,2449.5,2.555282937,4710.9497759999995,2477.873013,3,-14368.246699056956,-5872.907148502982,9909.072656374168,4872.268607731078
well_01,0,2450.0,2.555282937,4710.9497759999995,2477.873013,3,-15300.099606160346,-6014.972349186916,9973.794355599468,4876.516907254251
well_01,0,2450.5,2.555282937,4710.9497759999995,2477.873013,3,-15613.630980462445,-5855.53197301936,10009.105359007644,4880.693197441827
well_01,0,2451.0,2.555282937,4710.9497759999995,2477.873013,3,-15320.051270369653,-5424.75050822204,10000.612700290758,4884.797516955375
well_01,0,2451.5,2.555282937,4710.9497759999995,2477.873013,3,-14430.57092428837,-4752.792443016679,9933.923413140858,4888.830349271609
well_01,0,2452.0,2.555282937,4710.9497759999995,2477.873013,3,-12956.400390625002,-3869.8222656250005,9794.644531250002,4892.792177867239
well_01,0,2452.5,2.555282937,4710.9497759999995,2477.873013,3,-10927.803466683155,-2809.3230904515613,9571.142589044384,4896.683486218984
well_01,0,2453.0,2.555282937,4710.9497759999995,2477.873013,3,-8451.257345355254,-1618.0525366322327,9262.822123886759,4900.504757803558
well_01,0,2453.5,2.555282937,4710.9497759999995,2477.873013,3,-5652.29256843093,-346.0868494857191,8871.84717387402,4904.256476097671
well_01,0,2454.0,2.555282937,4710.9497759999995,2477.873013,3,-2656.439677699811,956.4977256692757,8400.38177710307,4907.939124578041
well_01,0,2454.5,2.555282937,4710.9497759999995,2477.873013,3,410.77078504847043,2239.624943514049,7850.589971670795,4911.553186721377
well_01,0,2455.0,2.555282937,4710.9497759999995,2477.873013,3,3423.8082780242867,3453.2185587298964,7224.635795674098,4915.099146004399
well_01,0,2455.5,2.555282937,4710.9497759999995,2477.873013,3,6257.1422594380065,4547.202325998114,6524.683287209866,4918.577485903816
well_01,0,2456.0,2.555282937,4710.9497759999995,2477.873013,3,8785.2421875,5471.5,5752.896484375,4921.988689896345
well_01,0,2456.5,2.555282937,4710.9497759999995,2480.355679,3,10904.126421992261,6185.78213607128,4913.789126032301,4925.3332414586985
well_01,0,2457.0,2.555282937,4710.9497759999995,2480.355679,3,12596.008928983281,6688.706492165387,4021.2737541081992,4928.61162406759
well_01,0,2457.5,2.555282937,4710.9497759999995,2480.355679,3,13864.652576113183,6988.677626890192,3091.612611295031,4931.824321199734
well_01,0,2458.0,2.555282937,4710.9497759999995,2480.355679,3,14713.820231022084,7094.100098853562,2141.067940285134,4934.971816331847
well_01,0,2458.5,2.555282937,4710.9497759999995,2480.355679,3,15147.274761350098,7013.378466663361,1185.9019837708447,4938.054592940639
well_01,0,2459.0,2.555282937,4710.9497759999995,2480.355679,3,15168.779034737343,6754.917288927456,242.37698444450132,4941.073134502826
well_01,0,2459.5,2.555282937,4710.9497759999995,2480.355679,3,14782.095918823938,6327.121124253714,-673.2448150015589,4944.027924495121
well_01,0,2460.0,2.555282937,4710.9497759999995,2480.355679,3,13990.98828125,5738.394531250001,-1544.701171875,4946.919446394239
well_01,0,2460.5,2.555282937,4710.9497759999995,2480.355679,3,12811.024154293944,5001.090710106879,-2357.3627776370868,4949.747961675379
well_01,0,2461.0,2.555282937,4710.9497759999995,2480.355679,3,11304.992228787352,4143.357427345687,-3103.1320603634977,4952.5128438076845
well_01,0,2461.5,2.555282937,4710.9497759999995,2480.355679,3,9547.486360200111,3197.29109107046,-3775.544382283514,4955.213244258784
well_01,0,2462.0,2.555282937,4710.9497759999995,2480.355679,3,7613.1004040021,2194.9881093852323,-4368.135105626415,4957.848314496304
well_01,0,2462.5,2.555282937,4710.9497759999995,2480.355679,3,5576.428215663202,1168.5448903940376,-4874.439592621484,4960.417205987875
well_01,0,2463.0,2.555282937,4710.9497759999995,2480.355679,3,3512.0636506532983,150.05784220091107,-5287.993205498001,4962.9190702011265
well_01,0,2463.5,2.555282937,4710.9497759999995,2480.355679,3,1494.6005644422708,-828.3766270901127,-5602.3313064852455,4965.353058603684
well_01,0,2464.0,2.555282937,4710.9497759999995,2480.355679,3,-401.3671875,-1734.6621093750005,-5810.9892578125,4967.718322663179
well_01,0,2464.5,2.555282937,4710.9497759999995,2480.355679,3,-2114.9913382708146,-2540.871130826183,-5909.460186885932,4970.014013847238
well_01,0,2465.0,2.555282937,4710.9497759999995,2480.355679,3,-3640.405975236208,-3235.751954721961,-5901.068281819246,4972.23928362349
well_01,0,2465.5,2.555282937,4710.9497759999995,2480.355679,3,-4985.4907743294,-3812.2217786170986,-5791.0954959030405,4974.393283459564
well_01,0,2466.0,2.558414048,4702.347482,2477.0526170000003,3,-6158.12541148361,-4263.197800066364,-5584.823782427909,4976.47516482309
well_01,0,2466.5,2.558414048,4702.347482,2477.0526170000003,3,-7166.189562632056,-4581.59721662452,-5287.535094684445,4978.484079181693
well_01,0,2467.0,2.558414048,4702.347482,2477.0526170000003,3,-8017.562903707957,-4760.337225846334,-4904.511385963242,4980.419178003004
well_01,0,2467.5,2.558414048,4702.347482,2477.0526170000003,3,-8720.125110644532,-4792.335025286573,-4441.034609554897,4982.279612754651
well_01,0,2468.0,2.558414048,4702.347482,2477.0526170000003,3,-9281.755859375,-4670.507812500001,-3902.3867187500005,4984.064534904262
well_01,0,2468.5,2.557429187,4708.735591,2480.355679,3,-9709.621789491935,-4391.726605350732,-3293.8146613884046,4985.773095919469
well_01,0,2469.0,2.557429187,4708.735591,2480.355679,3,-10008.037395225332,-3968.677702940267,-2620.425363506979,4987.404447267894
well_01,0,2469.5,2.557429187,4708.735591,2480.355679,3,-10180.60413446454,-3418.0012246794586,-1887.2907456918479,4988.9577404171705
well_01,0,2470.0,2.557429187,4708.735591,2480.355679,3,-10230.923465098911,-2756.3372899791557,-1099.4827285291371,4990.432126834926
well_01,0,2470.5,2.557429187,4708.735591,2480.355679,3,-10162.59684501779,-2000.326018250208,-262.0732326049718,4991.826910891453
well_01,0,2471.0,2.557429187,4708.735591,2480.355679,3,-9979.225732110533,-1166.6075289034661,619.8658214945228,4993.1420085677
well_01,0,2471.5,2.557429187,4708.735591,2480.355679,3,-9684.411584266485,-271.8219413497801,1541.2625131832217,4994.377488747285
well_01,0,2472.0,2.557429187,4708.735591,2480.355679,3,-9281.755859375002,667.3906249999999,2497.044921875,4995.5334203138145
well_01,0,2472.5,2.558414048,4708.735591,2477.0526170000003,3,-8774.732124641574,1634.5656496106967,3480.66969341672,4996.60987215091
